"","lat","lon","date","tempmin","tempmax","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","windgust","windspeed","winddir","pressure","cloudcover","moonphase","source"
"2714",43.8,-79,"2020-09-04",56.1,72.1,63.7,72.1,56.1,63.7,48.8,61.5,0.097,27.5,20.2,274.2,1013.4,21.6,0.58,"obs"
"2715",43.8,-79,"2020-09-03",58.9,78.4,68.9,78.4,58.9,68.9,58.7,71.9,0,31.1,17.6,230.3,1007.2,27.4,0.55,"obs"
"2716",43.8,-79,"2020-09-02",65.2,78.7,72.7,78.7,65.2,72.7,65.7,80.2,0.325,23,15.4,222.4,1006.6,53.1,0.5,"obs"
"2717",43.8,-79,"2020-09-09",58,65,61.2,65,58,61.2,58.4,90.6,0,20.8,8.7,39.6,1024.4,53.9,0.74,"obs"
"2718",43.8,-79,"2020-09-08",58.8,62.1,60,62.1,58.8,60,51.7,74.1,0.002,23,11.4,25.5,1020.2,85,0.71,"obs"
"2719",43.8,-79,"2020-09-07",63.6,71.3,67.1,71.3,63.6,67.1,60.2,78.9,0.246,34.4,18.7,221.8,1010.3,80.4,0.68,"obs"
"2720",43.8,-79,"2020-09-06",48.9,68.9,60.7,68.9,47.2,60.6,48.6,67.2,0,NA,9.1,138.5,1020.9,16.9,0.65,"obs"
"2721",43.8,-79,"2020-09-05",50.8,70.2,61.9,70.2,50.8,61.9,49.4,65.2,0,24.2,11.9,272,1020.1,28.1,0.61,"obs"
"2722",43.8,-79,"2020-09-04",56.1,72.1,63.7,72.1,56.1,63.7,48.8,61.5,0.097,27.5,20.2,274.2,1013.4,21.6,0.58,"obs"
"2723",43.8,-79,"2020-09-03",58.9,78.4,68.9,78.4,58.9,68.9,58.7,71.9,0,31.1,17.6,230.3,1007.2,27.4,0.55,"obs"
"2724",43.8,-79,"2020-09-11",51.1,60.4,56.4,60.4,51.1,56.4,47.2,71.8,0.007,21.9,11.4,44.3,1027.8,42.8,0.81,"obs"
"2725",43.8,-79,"2020-09-10",57.6,68.4,62.4,68.4,57.6,62.4,57.1,83.6,0.004,19.5,12.7,345.5,1025,74.3,0.75,"obs"
"2726",43.8,-79,"2020-09-09",58,65,61.2,65,58,61.2,58.4,90.6,0,20.8,8.7,39.6,1024.4,53.9,0.74,"obs"
"2727",43.8,-79,"2020-09-08",58.8,62.1,60,62.1,58.8,60,51.7,74.1,0.002,23,11.4,25.5,1020.2,85,0.71,"obs"
"2728",43.8,-79,"2020-09-07",63.6,71.3,67.1,71.3,63.6,67.1,60.2,78.9,0.246,34.4,18.7,221.8,1010.3,80.4,0.68,"obs"
"2729",43.8,-79,"2020-09-06",48.9,68.9,60.7,68.9,47.2,60.6,48.6,67.2,0,NA,9.1,138.5,1020.9,16.9,0.65,"obs"
"2730",43.8,-79,"2020-09-05",50.8,70.2,61.9,70.2,50.8,61.9,49.4,65.2,0,24.2,11.9,272,1020.1,28.1,0.61,"obs"
"2731",43.8,-79,"2021-09-15",60.4,70.9,65.9,70.9,60.4,65.9,58.8,79.2,0.536,42.5,19.6,309.8,1013,55.3,0.31,"obs"
"2732",43.8,-79,"2021-09-14",57.1,74.6,66.4,74.6,57.1,66.4,60.8,82.2,0.021,24.2,12.1,120.8,1012.7,67.1,0.27,"obs"
"2733",43.8,-79,"2021-09-13",54,70,63.2,70,54,63.2,55,76,0.073,28.6,11,301.9,1018.3,33.5,0.25,"obs"
"2734",43.8,-79,"2021-09-12",65.5,74.2,69.1,74.2,65.5,69.1,56.4,65.2,0.007,27.5,12.7,279.1,1013.8,64.6,0.2,"obs"
"2735",43.8,-79,"2021-09-11",52.6,75.6,65.4,75.6,52.6,65.4,55.8,72.5,0,28.6,21.9,213,1015.7,37.9,0.17,"obs"
"2736",43.8,-79,"2021-09-10",53.7,72.4,62.9,72.4,53.7,62.9,51.3,68.2,0,23,11.2,311.9,1015.8,28.5,0.13,"obs"
"2737",43.8,-79,"2021-09-09",56.3,70,63.5,70,56.3,63.5,53.9,71.9,0.004,24.2,16.6,304.9,1009.2,28.8,0.09,"obs"
"2738",43.8,-79,"2022-09-14",55.2,75.9,64.4,75.9,55.2,64.4,54.3,71.4,0,24.2,18.4,312.6,1015.3,23.1,0.64,"obs"
"2739",43.8,-79,"2022-09-13",55.6,70,64,70,55.6,64,55.5,74.9,0.08,21.9,10.9,273.1,1009.1,48.2,0.6,"obs"
"2740",43.8,-79,"2022-09-12",63.8,72.3,68.3,72.3,63.8,68.3,65.5,91,0.209,21.7,12.7,79.4,1009.4,82,0.57,"obs"
"2741",43.8,-79,"2022-09-11",65.5,72.9,68.9,72.9,65.5,68.9,63.1,82,0,18.3,11.2,124.5,1017.3,70,0.54,"obs"
"2742",43.8,-79,"2022-09-10",64,77.7,71,77.7,64,71,63.3,77.7,0,16.8,8.6,115.3,1020.1,34.1,0.5,"obs"
"2743",43.8,-79,"2022-09-09",57.5,77.3,68,77.3,57.5,68,60.4,78.2,0,14.5,9.2,105.4,1016.9,3.6,0.47,"obs"
"2744",43.8,-79,"2022-09-08",60.3,76.1,68.7,76.1,60.3,68.7,57.6,69.6,0,11.2,9.6,310.9,1015.1,23.4,0.44,"obs"
"2745",43.8,-79,"2023-09-11",58.5,73.7,66.2,73.7,58.5,66.2,59.1,78.5,0,9.2,9.1,152.4,1018.7,31.6,0.89,"obs"
"2746",43.8,-79,"2023-09-10",63.6,71.9,67.2,71.9,63.6,67.2,60.2,78.5,0,13.9,7.3,87.8,1019.5,68.7,0.85,"obs"
"2747",43.8,-79,"2023-09-09",61.4,67.7,64.3,67.7,61.4,64.3,56.8,76.6,0,23,10.6,39.1,1020.6,87.6,0.82,"obs"
"2748",43.8,-79,"2023-09-08",59.8,67.2,63.7,67.2,59.8,63.7,56.1,76.5,0,21.9,19.7,317.9,1014.7,65,0.79,"obs"
"2749",43.8,-79,"2023-09-07",66.6,79.3,73.3,79.3,66.6,73.3,68,84.1,0.1,21.9,13.7,254.2,1007.6,56.2,0.75,"obs"
"2750",43.8,-79,"2023-09-06",68.5,86.2,76.5,92.1,68.5,78.1,69.1,78.7,0.005,20.8,15.1,190.9,1010.7,21.1,0.75,"obs"
"2751",43.8,-79,"2023-09-05",65.7,86.7,77.2,91.1,65.7,79,68.7,76.2,0,16.1,10,215.5,1014.6,9.8,0.69,"obs"
"2752",43.8,-79,"2023-09-14",49.2,66.9,58.2,66.9,46.6,58,46.7,67.9,0,21.9,15,302.8,1020.8,23.3,0,"obs"
"2753",43.8,-79,"2023-09-13",54.1,65.3,59.6,65.3,54.1,59.6,50.8,73.7,0,23,14.4,282.7,1015.5,47.5,0.95,"obs"
"2754",43.8,-79,"2023-09-12",63,71.8,67.1,71.8,63,67.1,61.5,82.6,0.328,24.2,11.3,226.2,1013.6,81,0.92,"obs"
"2755",43.8,-79,"2023-09-11",58.5,73.7,66.2,73.7,58.5,66.2,59.1,78.5,0,9.2,9.1,152.4,1018.7,31.6,0.89,"obs"
"2756",43.8,-79,"2023-09-10",63.6,71.9,67.2,71.9,63.6,67.2,60.2,78.5,0,13.9,7.3,87.8,1019.5,68.7,0.85,"obs"
"2757",43.8,-79,"2023-09-09",61.4,67.7,64.3,67.7,61.4,64.3,56.8,76.6,0,23,10.6,39.1,1020.6,87.6,0.82,"obs"
"2758",43.8,-79,"2023-09-08",59.8,67.2,63.7,67.2,59.8,63.7,56.1,76.5,0,21.9,19.7,317.9,1014.7,65,0.79,"obs"
"2759",43.9,-79,"2023-09-16",48.6,71.6,59.6,71.6,47.6,59.5,48.8,71.1,0,10.7,12.7,318.1,1017.4,8.6,0.06,"obs"
"2760",43.9,-79,"2023-09-15",43.5,68,56.9,68,41.9,56.5,46.6,71.2,0,8.3,8,286.6,1022.5,0.1,0.02,"obs"
"2761",43.9,-79,"2023-09-14",48.3,67.8,57,67.8,45.7,56.8,46,69.8,0,20.8,13.6,309.3,1020.6,23.9,0,"obs"
"2762",43.9,-79,"2023-09-13",52.2,64.6,58.6,64.6,52.2,58.6,50.9,77.2,0,19.7,13.9,279.5,1015.4,45.8,0.95,"obs"
"2763",43.9,-79,"2023-09-12",62.4,71.6,65.8,71.6,62.4,65.8,61.5,86.2,0.427,18.3,10.9,213.2,1013.6,94.6,0.92,"obs"
"2764",43.9,-79,"2023-09-11",55.7,73.5,65,73.5,55.7,65,58.5,80.8,0,8.9,9.7,182.6,1018.8,13.4,0.89,"obs"
"2765",43.9,-79,"2023-09-10",61,73.1,66.8,73.1,61,66.8,59.9,79.2,0,8.1,6.4,112.6,1019.5,71.7,0.85,"obs"
"2766",43.85,-79.0333,"2010-08-21",60.2,71.8,66.7,71.8,60.2,66.7,60.6,81.2,0.1,NA,10.6,124.3,1012.8,75.4,0.4,"obs"
"2767",43.85,-79.0333,"2010-08-20",47.3,72.3,63.8,72.3,46.6,63.8,51.2,65.9,0.006,47.1,10.8,145.7,1016.9,25.5,0.36,"obs"
"2768",43.85,-79.0333,"2010-08-19",58.2,79.5,66.6,79.5,58.2,66.6,59.3,78.8,0.161,NA,15.1,293.4,1012.5,15.5,0.33,"obs"
"2769",43.85,-79.0333,"2010-08-18",57.2,73.6,64.4,73.6,57.2,64.4,55.5,73.6,0,33.3,13.4,218,1017.7,32.3,0.29,"obs"
"2770",43.85,-79.0333,"2010-08-17",55.2,73.4,62,73.4,55.2,62,51.6,70.1,0,29.3,18.1,284,1015.2,38.9,0.26,"obs"
"2771",43.85,-79.0333,"2010-08-16",65.2,79.5,72.8,79.5,65.2,72.8,60.2,68,0.177,28.9,18.8,267.7,1010.8,33.2,0.25,"obs"
"2772",43.85,-79.0333,"2010-08-15",73.6,81.6,76.4,87.1,73.6,77,70.8,83,0.027,19.7,10.2,178.4,1010.1,79.9,0.19,"obs"
"2773",44.2667,-79.0667,"2010-09-08",53.1,60.3,56.4,60.3,53.1,56.4,51.5,83.9,0.093,32.6,13.5,298.7,1008.2,80.3,0,"obs"
"2774",44.2667,-79.0667,"2010-09-07",56.2,81.1,65.6,81.9,56.2,65.6,55.4,71.1,0.006,31.1,14.7,251.4,1010.4,46.1,0.97,"obs"
"2775",44.2667,-79.0667,"2010-09-06",46.2,63.6,54.9,63.6,44.7,54.4,50.3,84.6,0.037,28.2,9.3,251.3,1016.4,69,0.94,"obs"
"2776",44.2667,-79.0667,"2010-09-05",47.4,60.1,52.6,60.1,44.4,51.5,45.4,77.2,0.147,41.4,15.5,278.8,1010.9,50.2,0.91,"obs"
"2777",44.2667,-79.0667,"2010-09-04",50.4,57.8,53.5,57.8,50.4,53.5,47.6,80.3,0.087,33.2,20.6,278,1000.8,77.2,0.87,"obs"
"2778",44.2667,-79.0667,"2010-09-03",56.3,74.6,68.5,74.6,56.3,68.5,63.6,84.6,0.389,24.2,10.6,236.6,1003,41.6,0.84,"obs"
"2779",44.2667,-79.0667,"2010-09-02",58.9,79.5,68.3,79.5,58.9,68.3,65.1,89.6,0.08,21.7,6.8,341.7,1012.1,50.6,0.8,"obs"
"2780",43.8,-79.1,"2017-09-17",60.9,76.9,68.7,76.9,60.9,68.7,61.5,78.6,0,NA,8.8,91.8,1019.9,2.8,0.91,"obs"
"2781",43.8,-79.1,"2017-09-16",61,77.6,68.9,77.6,61,68.9,58.6,71.6,0,NA,7,207.9,1021.5,1.6,0.87,"obs"
"2782",43.8,-79.1,"2017-09-15",63.5,76,69.9,76,63.5,69.9,59.9,71,0,NA,7.4,284.6,1018,9,0.84,"obs"
"2783",43.8,-79.1,"2017-09-14",60,77.2,68.8,77.2,60,68.8,59.4,73,0,NA,8,234.3,1010.8,16.7,0.8,"obs"
"2784",43.8,-79.1,"2017-09-13",54.6,74,64.2,74,54.6,64.2,55.2,73.5,0,NA,8.4,89.8,1010.5,17.3,0.75,"obs"
"2785",43.8,-79.1,"2017-09-12",52.3,72.1,62.3,72.1,52.3,62.3,50.5,67.8,0,NA,7.7,268.8,1016.6,5,0.73,"obs"
"2786",43.8,-79.1,"2017-09-11",49.6,70.9,59.7,70.9,49.1,59.7,45.7,62.5,0,NA,7.5,241.5,1026.5,3.6,0.69,"obs"
"2787",37.4,-79.1,"2018-09-29",55.2,78.2,65.7,78.2,55.2,65.7,60.3,85.1,0,NA,6.2,7.3,1023,43.6,0.66,"obs"
"2788",37.4,-79.1,"2018-09-28",57.2,78.1,65.7,78.1,57.2,65.7,60.4,85.6,0.782,17.2,9.9,10,1018.4,41,0.63,"obs"
"2789",37.4,-79.1,"2018-09-27",58.1,70.1,63.3,70.1,58.1,63.3,62.5,97.3,0.384,19.7,12,44.8,1017.3,96.1,0.59,"obs"
"2790",37.4,-79.1,"2018-09-26",62.3,83.3,71.1,88.6,62.3,72,67.9,90.9,0.258,23,12.2,203.4,1016.8,70,0.56,"obs"
"2791",37.4,-79.1,"2018-09-25",64.2,79.5,69.2,79.5,64.2,69.2,67.2,94.2,0.002,NA,7.6,342.1,1023,72.4,0.52,"obs"
"2792",37.4,-79.1,"2018-09-24",60.4,66.2,63.3,66.2,60.4,63.3,62.5,97.4,0,NA,9.8,35.7,1024.9,100,0.5,"obs"
"2793",37.4,-79.1,"2018-09-23",59.1,64.2,61.5,64.2,59.1,61.5,60.5,96.8,0.566,18.3,11.8,33.4,1021.4,100,0.45,"obs"
"2794",38.1,-79.1,"2018-10-03",65.7,81.1,72.5,83.5,65.7,72.8,66.1,81.2,0,NA,4.7,254.4,1019.6,10.1,0.8,"obs"
"2795",38.1,-79.1,"2018-10-02",60.2,79.2,70,79.2,60.2,70,65.1,85.4,0.019,16.1,8.7,233.9,1022.2,23.2,0.75,"obs"
"2796",38.1,-79.1,"2018-10-01",62.6,81.3,70.5,82.8,62.6,70.6,64.7,83.4,0,NA,6.8,202.3,1026.1,43.7,0.73,"obs"
"2797",38.1,-79.1,"2018-09-30",55.8,69.6,62.6,69.6,55.8,62.6,59.5,90,0.006,NA,6.2,118.6,1027.2,87.3,0.7,"obs"
"2798",38.1,-79.1,"2018-09-29",52.9,74,62.6,74,52.9,62.6,56.7,83.6,0,NA,5.2,7.7,1024.3,29.7,0.66,"obs"
"2799",38.1,-79.1,"2018-09-28",54.8,75.1,62.8,75.1,54.8,62.8,58.2,86.6,0.139,NA,5.4,351.6,1019.3,49.9,0.63,"obs"
"2800",38.1,-79.1,"2018-09-27",55,68.1,59.5,68.1,55,59.5,59,98.1,0.443,19.7,8.5,17.2,1019.4,100,0.59,"obs"
"2801",38.1,-79.1,"2018-10-04",61.2,84.4,72.5,87.2,61.2,73.2,65.9,81.6,0,NA,8.2,245.5,1018.1,24.8,0.84,"obs"
"2802",38.1,-79.1,"2018-10-03",65.7,81.1,72.5,83.5,65.7,72.8,66.1,81.2,0,NA,4.7,254.4,1019.6,10.1,0.8,"obs"
"2803",38.1,-79.1,"2018-10-02",60.2,79.2,70,79.2,60.2,70,65.1,85.4,0.019,16.1,8.7,233.9,1022.2,23.2,0.75,"obs"
"2804",38.1,-79.1,"2018-10-01",62.6,81.3,70.5,82.8,62.6,70.6,64.7,83.4,0,NA,6.8,202.3,1026.1,43.7,0.73,"obs"
"2805",38.1,-79.1,"2018-09-30",55.8,69.6,62.6,69.6,55.8,62.6,59.5,90,0.006,NA,6.2,118.6,1027.2,87.3,0.7,"obs"
"2806",38.1,-79.1,"2018-09-29",52.9,74,62.6,74,52.9,62.6,56.7,83.6,0,NA,5.2,7.7,1024.3,29.7,0.66,"obs"
"2807",38.1,-79.1,"2018-09-28",54.8,75.1,62.8,75.1,54.8,62.8,58.2,86.6,0.139,NA,5.4,351.6,1019.3,49.9,0.63,"obs"
"2808",38.1,-79.1,"2018-10-05",66.6,77,70.8,77,66.6,70.8,67,88.2,0.003,NA,5.9,31.3,1019.7,74.1,0.88,"obs"
"2809",38.1,-79.1,"2018-10-04",61.2,84.4,72.5,87.2,61.2,73.2,65.9,81.6,0,NA,8.2,245.5,1018.1,24.8,0.84,"obs"
"2810",38.1,-79.1,"2018-10-03",65.7,81.1,72.5,83.5,65.7,72.8,66.1,81.2,0,NA,4.7,254.4,1019.6,10.1,0.8,"obs"
"2811",38.1,-79.1,"2018-10-02",60.2,79.2,70,79.2,60.2,70,65.1,85.4,0.019,16.1,8.7,233.9,1022.2,23.2,0.75,"obs"
"2812",38.1,-79.1,"2018-10-01",62.6,81.3,70.5,82.8,62.6,70.6,64.7,83.4,0,NA,6.8,202.3,1026.1,43.7,0.73,"obs"
"2813",38.1,-79.1,"2018-09-30",55.8,69.6,62.6,69.6,55.8,62.6,59.5,90,0.006,NA,6.2,118.6,1027.2,87.3,0.7,"obs"
"2814",38.1,-79.1,"2018-09-29",52.9,74,62.6,74,52.9,62.6,56.7,83.6,0,NA,5.2,7.7,1024.3,29.7,0.66,"obs"
"2815",38.1,-79.1,"2018-10-06",65.9,81.5,71.4,85.3,65.9,71.8,67.6,88.7,0,NA,8.4,155,1022.1,61.9,0.91,"obs"
"2816",38.1,-79.1,"2018-10-05",66.6,77,70.8,77,66.6,70.8,67,88.2,0.003,NA,5.9,31.3,1019.7,74.1,0.88,"obs"
"2817",38.1,-79.1,"2018-10-04",61.2,84.4,72.5,87.2,61.2,73.2,65.9,81.6,0,NA,8.2,245.5,1018.1,24.8,0.84,"obs"
"2818",38.1,-79.1,"2018-10-03",65.7,81.1,72.5,83.5,65.7,72.8,66.1,81.2,0,NA,4.7,254.4,1019.6,10.1,0.8,"obs"
"2819",38.1,-79.1,"2018-10-02",60.2,79.2,70,79.2,60.2,70,65.1,85.4,0.019,16.1,8.7,233.9,1022.2,23.2,0.75,"obs"
"2820",38.1,-79.1,"2018-10-01",62.6,81.3,70.5,82.8,62.6,70.6,64.7,83.4,0,NA,6.8,202.3,1026.1,43.7,0.73,"obs"
"2821",38.1,-79.1,"2018-09-30",55.8,69.6,62.6,69.6,55.8,62.6,59.5,90,0.006,NA,6.2,118.6,1027.2,87.3,0.7,"obs"
"2822",38.1,-79.1,"2018-10-08",65.3,80.2,72,82.8,65.3,72.2,67.5,86.8,0,NA,8.6,124.1,1026.8,31.8,0,"obs"
"2823",38.1,-79.1,"2018-10-07",63.2,84.7,72.9,88.8,63.2,74,67.6,85.2,0,NA,7.4,110.3,1024,18.2,0.95,"obs"
"2824",38.1,-79.1,"2018-10-06",65.9,81.5,71.4,85.3,65.9,71.8,67.6,88.7,0,NA,8.4,155,1022.1,61.9,0.91,"obs"
"2825",38.1,-79.1,"2018-10-05",66.6,77,70.8,77,66.6,70.8,67,88.2,0.003,NA,5.9,31.3,1019.7,74.1,0.88,"obs"
"2826",38.1,-79.1,"2018-10-04",61.2,84.4,72.5,87.2,61.2,73.2,65.9,81.6,0,NA,8.2,245.5,1018.1,24.8,0.84,"obs"
"2827",38.1,-79.1,"2018-10-03",65.7,81.1,72.5,83.5,65.7,72.8,66.1,81.2,0,NA,4.7,254.4,1019.6,10.1,0.8,"obs"
"2828",38.1,-79.1,"2018-10-02",60.2,79.2,70,79.2,60.2,70,65.1,85.4,0.019,16.1,8.7,233.9,1022.2,23.2,0.75,"obs"
"2829",43.9,-79.1333,"2010-09-05",47.2,63.8,53.4,63.8,42.9,52.1,44.3,72.4,0.008,41.5,17.6,279.2,1012.2,54.9,0.91,"obs"
"2830",43.9,-79.1333,"2010-09-04",50.3,63.5,54.5,63.5,50.3,54.5,47.8,78.4,0.076,49.4,26.7,286.8,1002.4,69.1,0.87,"obs"
"2831",43.9,-79.1333,"2010-09-03",55.8,78.1,70.7,78.1,55.8,70.7,66.1,84.8,0.598,23.5,22.1,228.9,1003.5,67.6,0.84,"obs"
"2832",43.9,-79.1333,"2010-09-02",55.7,80.8,67.8,84.5,55.7,68,65.2,88.7,0.14,24.6,10.5,46.7,1012,84.5,0.8,"obs"
"2833",43.9,-79.1333,"2010-09-01",63.9,85.7,72.2,89.9,63.9,72.5,64.6,77.5,0,21.7,15.1,244,1014.5,13.3,0.75,"obs"
"2834",43.9,-79.1333,"2010-08-31",69.8,84.5,76.3,88.4,69.8,77.4,67.3,75.1,0,21.2,17.3,221.9,1019.7,26.1,0.74,"obs"
"2835",43.9,-79.1333,"2010-08-30",64.9,88.2,75.1,93.5,64.9,76.6,66.9,76.9,0.055,NA,9.2,262.4,1022.8,20.4,0.7,"obs"
"2836",43.2,-79.2,"2019-08-25",60.1,70.6,66.4,70.6,60.1,66.4,58.7,76.7,0,25.4,21.2,86.6,1024.4,12.5,0.84,"obs"
"2837",43.2,-79.2,"2019-08-24",63.5,69.5,66.7,69.5,63.5,66.7,54.9,66,0,21.9,15.9,48,1024.6,46.9,0.81,"obs"
"2838",43.2,-79.2,"2019-08-23",63.9,71.2,67.1,71.2,63.9,67.1,55.6,67.3,0,23,17.2,5,1019.2,26.5,0.75,"obs"
"2839",43.2,-79.2,"2019-08-22",66.6,74.6,70.3,74.6,66.6,70.3,59,68.1,0,20.8,17.2,302.6,1013.2,45.7,0.74,"obs"
"2840",43.2,-79.2,"2019-08-21",69.2,83.7,75.7,90.3,69.2,76.9,69.6,81.9,0.074,35.6,11,214.8,1010.7,34,0.71,"obs"
"2841",43.2,-79.2,"2019-08-20",66.1,78.7,73,78.7,66.1,73,67.2,82.3,0,NA,9.5,91.3,1016.8,13.2,0.67,"obs"
"2842",43.2,-79.2,"2019-08-19",69.4,79.1,74.2,79.1,69.4,74.2,68.8,83.6,0.041,40,26.7,247.7,1014.3,55.9,0.64,"obs"
"2843",43.2,-79.2,"2019-08-26",61.5,75.9,68.1,75.9,61.5,68.1,58.1,71.9,0,23.4,17,130.9,1019.6,7.4,0.87,"obs"
"2844",43.2,-79.2,"2019-08-25",60.1,70.6,66.4,70.6,60.1,66.4,58.7,76.7,0,25.4,21.2,86.6,1024.4,12.5,0.84,"obs"
"2845",43.2,-79.2,"2019-08-24",63.5,69.5,66.7,69.5,63.5,66.7,54.9,66,0,21.9,15.9,48,1024.6,46.9,0.81,"obs"
"2846",43.2,-79.2,"2019-08-23",63.9,71.2,67.1,71.2,63.9,67.1,55.6,67.3,0,23,17.2,5,1019.2,26.5,0.75,"obs"
"2847",43.2,-79.2,"2019-08-22",66.6,74.6,70.3,74.6,66.6,70.3,59,68.1,0,20.8,17.2,302.6,1013.2,45.7,0.74,"obs"
"2848",43.2,-79.2,"2019-08-21",69.2,83.7,75.7,90.3,69.2,76.9,69.6,81.9,0.074,35.6,11,214.8,1010.7,34,0.71,"obs"
"2849",43.2,-79.2,"2019-08-20",66.1,78.7,73,78.7,66.1,73,67.2,82.3,0,NA,9.5,91.3,1016.8,13.2,0.67,"obs"
"2850",44.4,-79.2,"2019-08-28",59.2,76.9,68.3,76.9,59.2,68.3,56.3,69.8,0,25.8,12.6,249.1,1009.2,38.1,0.94,"obs"
"2851",44.4,-79.2,"2019-08-27",63.1,68.8,65.9,68.8,63.1,65.9,61.6,86.2,0.051,21.9,13.1,160.2,1010.9,70.1,0.91,"obs"
"2852",44.4,-79.2,"2019-08-26",54.8,73.7,65,73.7,54.8,65,53.3,68.3,0.002,21.5,14.5,129.6,1020.6,9.9,0.87,"obs"
"2853",44.4,-79.2,"2019-08-25",48.2,73.6,61.6,73.6,48.2,61.6,51.5,72.2,0.002,NA,9.2,117.6,1025.6,10.3,0.84,"obs"
"2854",44.4,-79.2,"2019-08-24",48,69.8,59.4,69.8,45.6,59,49.4,71.4,0,18.3,8.3,18.5,1026,23.4,0.81,"obs"
"2855",44.4,-79.2,"2019-08-23",49.8,67,58.8,67,48.7,58.8,48.7,71.3,0,21.9,13,340.2,1020.5,19.5,0.75,"obs"
"2856",44.4,-79.2,"2019-08-22",57,69.2,63.3,69.2,57,63.3,51.5,66.2,0.034,21.7,12.1,304.2,1013.7,23.7,0.74,"obs"
"2857",42.9,-79.2333,"2010-09-13",56.4,72.3,63.3,72.3,56.4,63.3,51.7,69.2,0.099,28.6,15.5,273.9,1012,41.4,0.17,"obs"
"2858",42.9,-79.2333,"2010-09-12",58,69,62.1,69,58,62.1,56.2,81.7,0.098,18.3,9.7,259.4,1012.7,83.8,0.14,"obs"
"2859",42.9,-79.2333,"2010-09-11",47.5,68.5,58.8,68.5,47.5,58.8,51.2,77.4,0.012,16.1,12.3,84.7,1015.2,66.3,0.11,"obs"
"2860",42.9,-79.2333,"2010-09-10",52.6,67,58.9,67,52.6,58.9,49.6,73.2,0,20.8,10.3,333.2,1016.1,71.3,0.07,"obs"
"2861",42.9,-79.2333,"2010-09-09",54.9,61.4,58.3,61.4,54.9,58.3,50.8,76.4,0,23.1,16.1,290.3,1013,82.2,0.04,"obs"
"2862",42.9,-79.2333,"2010-09-08",58.4,69.1,63,69.1,58.4,63,51.8,67.2,0.011,45,19.4,270.8,1010,75.8,0,"obs"
"2863",42.9,-79.2333,"2010-09-07",65.6,87.5,75.2,86.8,65.6,75,58.5,58.3,0.01,47.8,24.4,213.8,1011.3,53.7,0.97,"obs"
"2864",43.1667,-79.25,"2014-08-28",61.2,73,66.4,73,61.2,66.4,50.8,58.9,0,23,14.2,348.5,1018.4,29.3,0.11,"obs"
"2865",43.1667,-79.25,"2014-08-27",65.6,76.7,71.7,76.7,65.6,71.7,59.7,66.9,0.007,21.4,14.6,352.1,1016.4,76.9,0.07,"obs"
"2866",43.1667,-79.25,"2014-08-26",68.4,85.5,76.6,87.8,68.4,77.3,63.9,65.6,0,25.3,13,313.2,1016.8,40.6,0.04,"obs"
"2867",43.1667,-79.25,"2014-08-25",60.2,74.8,67.3,74.8,60.2,67.3,60.3,79.7,0,18.3,10.3,341,1019.7,29.1,0,"obs"
"2868",43.1667,-79.25,"2014-08-24",60.6,68.7,64.4,68.7,60.6,64.4,60.7,88.1,0,NA,10.5,38,1020.2,48.9,0.97,"obs"
"2869",43.1667,-79.25,"2014-08-23",62.9,69.1,66.5,69.1,62.9,66.5,64.1,92.3,0,21.9,13.9,31,1017.2,74.3,0.94,"obs"
"2870",43.1667,-79.25,"2014-08-22",66.9,71.7,68.8,71.7,66.9,68.8,65,87.8,0,NA,8.2,21.1,1014.7,54.7,0.9,"obs"
"2871",43.6944,-79.2585,"2014-09-12",52,57.9,54.3,57.9,52,54.3,43.7,67.8,0,NA,11.3,35.5,1024.3,48.1,0.62,"obs"
"2872",43.6944,-79.2585,"2014-09-11",55.5,71.7,62.6,71.7,55.5,62.6,54.6,75.6,0.408,NA,26,282.9,1009.8,64.2,0.59,"obs"
"2873",43.6944,-79.2585,"2014-09-10",66,72.1,69.4,72.1,66,69.4,64.8,85.3,0.241,NA,24.3,114.2,1011.8,60.2,0.55,"obs"
"2874",43.6944,-79.2585,"2014-09-09",66.1,70.3,67.9,70.3,66.1,67.9,59.3,74.1,0,NA,13.6,104.1,1019.7,41.2,0.52,"obs"
"2875",43.6944,-79.2585,"2014-09-08",57.9,71.6,65.3,71.6,57.9,65.3,55.5,71.8,0,NA,15.7,77.5,1023.3,3.7,0.5,"obs"
"2876",43.6944,-79.2585,"2014-09-07",56,69.2,62.8,69.2,56,62.8,51.1,66.2,0,NA,8.6,273,1021.3,2.2,0.45,"obs"
"2877",43.6944,-79.2585,"2014-09-06",61.2,72,66.7,72,61.2,66.7,57,73.2,0.746,NA,14.1,294.4,1014.2,60.8,0.42,"obs"
"2878",43.7,-79.3,"2019-09-05",53.8,68.6,62.2,68.6,53.8,62.2,48.3,61.7,0,NA,8.4,33.8,1019.8,5.3,0.25,"obs"
"2879",43.7,-79.3,"2019-09-04",60.5,71.6,66.6,71.6,60.5,66.6,55.1,67.2,0.156,28.9,19,286.9,1012,38.9,0.18,"obs"
"2880",43.7,-79.3,"2019-09-03",60.1,70.3,66,70.3,60.1,66,59.8,80.6,0.054,20.8,12.4,88.3,1014.7,34.7,0.14,"obs"
"2881",43.7,-79.3,"2019-09-02",63.5,73.2,67.9,73.2,63.5,67.9,58.3,72.2,0.006,NA,12.4,276.3,1016,58.4,0.11,"obs"
