"","year","yday","precip","tmax","tmin","id","date"
"17544",2010,268,5.39,29.46,19.36,2554,2010-09-25
"17545",2010,269,0,27.82,16.07,2554,2010-09-26
"17546",2010,270,0,25.4,7.52,2554,2010-09-27
"17547",2010,271,0,30.46,6.75,2554,2010-09-28
"17548",2010,272,0,30.34,9.15,2554,2010-09-29
"17549",2010,273,0,29.21,8.95,2554,2010-09-30
"17550",2010,274,0,28.95,10.24,2554,2010-10-01
"17551",2012,283,0,26.48,8.42,2555,2012-10-09
"17552",2012,284,0,28.47,13.7,2555,2012-10-10
"17553",2012,285,0,28.69,17.38,2555,2012-10-11
"17554",2012,286,0,28.21,20.35,2555,2012-10-12
"17555",2012,287,12.74,27.4,19.68,2555,2012-10-13
"17556",2012,288,0,26.88,14.46,2555,2012-10-14
"17557",2012,289,0,23.86,10.13,2555,2012-10-15
"17558",2013,274,0,30.62,12.8,2556,2013-10-01
"17559",2013,275,0,29.96,16.53,2556,2013-10-02
"17560",2013,276,0,30.72,18.77,2556,2013-10-03
"17561",2013,277,0,29.67,20.85,2556,2013-10-04
"17562",2013,278,0,24.48,17.5,2556,2013-10-05
"17563",2013,279,0,25.11,5.44,2556,2013-10-06
"17564",2013,280,0,27.62,4.56,2556,2013-10-07
"17565",2015,293,0,25.38,7.99,2557,2015-10-20
"17566",2015,294,0,27.52,10.57,2557,2015-10-21
"17567",2015,295,0,27.73,16.47,2557,2015-10-22
"17568",2015,296,0,25.97,17.85,2557,2015-10-23
"17569",2015,297,24.5,23.37,14.88,2557,2015-10-24
"17570",2015,298,17.83,22.84,13.32,2557,2015-10-25
"17571",2015,299,0,27.82,11.28,2557,2015-10-26
"17572",2019,274,0,33.36,23.51,2558,2019-10-01
"17573",2019,275,0,33.79,21.83,2558,2019-10-02
"17574",2019,276,0,33.15,20.07,2558,2019-10-03
"17575",2019,277,0,31.21,15.22,2558,2019-10-04
"17576",2019,278,0,34.31,16.99,2558,2019-10-05
"17577",2019,279,0,33.75,17.07,2558,2019-10-06
"17578",2019,280,0,26.4,10.71,2558,2019-10-07
"17579",2020,269,0,32.34,13.88,2559,2020-09-25
"17580",2020,270,0,32.43,15.53,2559,2020-09-26
"17581",2020,271,0,34.86,16.95,2559,2020-09-27
"17582",2020,272,0,23.82,12.22,2559,2020-09-28
"17583",2020,273,0,27.62,7.32,2559,2020-09-29
"17584",2020,274,0,31.69,9.95,2559,2020-09-30
"17585",2020,275,0,27.38,10.23,2559,2020-10-01
"17586",2022,279,0,31.67,12.77,2560,2022-10-06
"17587",2022,280,1.56,29.42,13.63,2560,2022-10-07
"17588",2022,281,0,24.69,13.19,2560,2022-10-08
"17589",2022,282,12.97,27.46,12.18,2560,2022-10-09
"17590",2022,283,11.99,25.24,13.69,2560,2022-10-10
"17591",2022,284,0,27.7,15.2,2560,2022-10-11
"17592",2022,285,0,28.93,15.3,2560,2022-10-12
"17593",2023,274,0,30.28,19.64,2561,2023-10-01
"17594",2023,275,0,30.98,17.73,2561,2023-10-02
"17595",2023,276,0,31.7,18.21,2561,2023-10-03
"17596",2023,277,15.46,31.14,19.92,2561,2023-10-04
"17597",2023,278,0,27.09,18.79,2561,2023-10-05
"17598",2023,279,0,26.4,15.52,2561,2023-10-06
"17599",2023,280,0,25.52,11.95,2561,2023-10-07
"17600",2023,276,0,31.83,19.81,2562,2023-10-03
"17601",2023,277,16.77,34.3,20.32,2562,2023-10-04
"17602",2023,278,0,27.13,18.2,2562,2023-10-05
"17603",2023,279,0,29.05,14.06,2562,2023-10-06
"17604",2023,280,0,22.26,9.22,2562,2023-10-07
"17605",2023,281,0,29.05,8.6,2562,2023-10-08
"17606",2023,282,0,31.07,10.99,2562,2023-10-09
"17607",2010,268,0,23.83,18.96,2563,2010-09-25
"17608",2010,269,0,23.56,16.13,2563,2010-09-26
"17609",2010,270,0,24.87,9.08,2563,2010-09-27
"17610",2010,271,0,30.19,10.15,2563,2010-09-28
"17611",2010,272,0,30.79,11.63,2563,2010-09-29
"17612",2010,273,0,29.49,12.92,2563,2010-09-30
"17613",2010,274,0,27.82,13.45,2563,2010-10-01
"17614",2007,288,0,23.82,13.72,2564,2007-10-15
"17615",2007,289,0,25.65,12.31,2564,2007-10-16
"17616",2007,290,0,29.82,14.6,2564,2007-10-17
"17617",2007,291,0,27.68,10.82,2564,2007-10-18
"17618",2007,292,0,29.32,5.94,2564,2007-10-19
"17619",2007,293,0,33.27,10.07,2564,2007-10-20
"17620",2007,294,4.54,31.8,13.18,2564,2007-10-21
"17621",2009,265,0,21.89,12.64,2565,2009-09-22
"17622",2009,266,0,22,10.17,2565,2009-09-23
"17623",2009,267,2.13,20.82,10.77,2565,2009-09-24
"17624",2009,268,0,27.69,9.17,2565,2009-09-25
"17625",2009,269,0,32.85,12.21,2565,2009-09-26
"17626",2009,270,0,34.49,15.62,2565,2009-09-27
"17627",2009,271,0,26.48,15.3,2565,2009-09-28
"17628",2010,268,23.38,23.76,19.14,2566,2010-09-25
"17629",2010,269,0,23.68,15.54,2566,2010-09-26
"17630",2010,270,0,24.97,8.89,2566,2010-09-27
"17631",2010,271,0,30.45,10.52,2566,2010-09-28
"17632",2010,272,0,30.85,11.73,2566,2010-09-29
"17633",2010,273,0,29.47,12.63,2566,2010-09-30
"17634",2010,274,0,28.14,13.48,2566,2010-10-01
"17635",2011,256,0,39.19,20.76,2567,2011-09-13
"17636",2011,257,0,35.11,22.7,2567,2011-09-14
"17637",2011,258,8.96,25.19,17.32,2567,2011-09-15
"17638",2011,259,6.36,30.9,14.38,2567,2011-09-16
"17639",2011,260,0,34.2,16.27,2567,2011-09-17
"17640",2011,261,0,34.31,19.11,2567,2011-09-18
"17641",2011,262,0,31.65,15.81,2567,2011-09-19
"17642",2012,267,0,33.74,15.95,2568,2012-09-23
"17643",2012,268,0,34.11,17.82,2568,2012-09-24
"17644",2012,269,0,34.23,19.97,2568,2012-09-25
"17645",2012,270,0,32.91,20.38,2568,2012-09-26
"17646",2012,271,11.96,29.11,18.76,2568,2012-09-27
"17647",2012,272,85.26,22.53,18.53,2568,2012-09-28
"17648",2012,273,65.83,19.5,17.64,2568,2012-09-29
"17649",2014,276,0,28.14,10.07,2569,2014-10-03
"17650",2014,277,0,28.56,8.77,2569,2014-10-04
"17651",2014,278,0,31.37,12.14,2569,2014-10-05
"17652",2014,279,0,33.97,14.43,2569,2014-10-06
"17653",2014,280,0,36.29,17.6,2569,2014-10-07
"17654",2014,281,0,33.11,19.55,2569,2014-10-08
"17655",2014,282,0,32.38,19.82,2569,2014-10-09
"17656",2015,270,0,31.72,15.94,2570,2015-09-27
"17657",2015,271,0,31.75,15.21,2570,2015-09-28
"17658",2015,272,0,32.15,14.29,2570,2015-09-29
"17659",2015,273,0,32.12,14.68,2570,2015-09-30
"17660",2015,274,0,31.88,16.42,2570,2015-10-01
"17661",2015,275,0,27.25,14.65,2570,2015-10-02
"17662",2015,276,0,27.95,12.1,2570,2015-10-03
"17663",2014,290,0,31.32,7.73,2571,2014-10-17
"17664",2014,291,0,29.65,10.8,2571,2014-10-18
"17665",2014,292,0,28.01,16.04,2571,2014-10-19
"17666",2014,293,0,27.07,14.64,2571,2014-10-20
"17667",2014,294,0,26.31,13.6,2571,2014-10-21
"17668",2014,295,0,26.28,14.39,2571,2014-10-22
"17669",2014,296,0,27.65,13.68,2571,2014-10-23
"17670",2010,264,0,30.99,20.01,2572,2010-09-21
"17671",2010,265,0,29.71,20.73,2572,2010-09-22
"17672",2010,266,16.21,26.17,20.57,2572,2010-09-23
"17673",2010,267,0,29.36,18.28,2572,2010-09-24
"17674",2010,268,0,29.67,16.67,2572,2010-09-25
"17675",2010,269,0,22.91,8.92,2572,2010-09-26
"17676",2010,270,0,26.03,7.41,2572,2010-09-27
"17677",2012,268,0,34.22,17.43,2573,2012-09-24
"17678",2012,269,0,34.49,19.82,2573,2012-09-25
"17679",2012,270,9.71,33.05,20.11,2573,2012-09-26
"17680",2012,271,0,27.32,18.54,2573,2012-09-27
"17681",2012,272,40.98,22.39,18.08,2573,2012-09-28
"17682",2012,273,24.32,18.8,17.64,2573,2012-09-29
"17683",2012,274,0,25.05,16.36,2573,2012-09-30
"17684",2013,270,33.98,31.75,19.19,2574,2013-09-27
"17685",2013,271,30.99,24.69,17.65,2574,2013-09-28
"17686",2013,272,0,26.19,12.38,2574,2013-09-29
"17687",2013,273,0,31.02,11.95,2574,2013-09-30
"17688",2013,274,0,31.8,14.54,2574,2013-10-01
"17689",2013,275,0,31.23,17.09,2574,2013-10-02
"17690",2013,276,0,32.44,19.52,2574,2013-10-03
"17691",2016,278,0,32.26,16.43,2575,2016-10-04
"17692",2016,279,0,32.51,18.84,2575,2016-10-05
"17693",2016,280,6.17,30.1,18.73,2575,2016-10-06
"17694",2016,281,0,20.99,10.58,2575,2016-10-07
"17695",2016,282,0,23.95,9.96,2575,2016-10-08
"17696",2016,283,0,25.07,10.54,2575,2016-10-09
"17697",2016,284,0,27.81,11.42,2575,2016-10-10
"17698",2016,285,0,27.88,6.3,2576,2016-10-11
"17699",2016,286,0,29.6,7.71,2576,2016-10-12
"17700",2016,287,11.01,27.59,10.32,2576,2016-10-13
"17701",2016,288,0,28.11,16.82,2576,2016-10-14
"17702",2016,289,0,29,16.52,2576,2016-10-15
"17703",2016,290,0,29.48,17.33,2576,2016-10-16
"17704",2016,291,0,29.98,16.53,2576,2016-10-17
"17705",2017,249,0,22.38,4.1,2577,2017-09-06
"17706",2017,250,0,27.8,6.43,2577,2017-09-07
"17707",2017,251,0,24.77,8.92,2577,2017-09-08
"17708",2017,252,0,26.5,10.43,2577,2017-09-09
"17709",2017,253,0,29.86,12.3,2577,2017-09-10
"17710",2017,254,0,28.18,14.42,2577,2017-09-11
"17711",2017,255,0,34.18,14.22,2577,2017-09-12
"17712",2017,281,0,28.98,12.65,2578,2017-10-08
"17713",2017,282,0,29,12.44,2578,2017-10-09
"17714",2017,283,0,20.78,11.08,2578,2017-10-10
"17715",2017,284,0,24.35,11.46,2578,2017-10-11
"17716",2017,285,0,25.79,11.88,2578,2017-10-12
"17717",2017,286,0,28.32,13.56,2578,2017-10-13
"17718",2017,287,0,26.75,16.83,2578,2017-10-14
"17719",2018,267,0,28.93,17.04,2579,2018-09-24
"17720",2018,268,1.37,31.57,17.03,2579,2018-09-25
"17721",2018,269,0,21.04,14.12,2579,2018-09-26
"17722",2018,270,0,27.25,10.74,2579,2018-09-27
"17723",2018,271,0,29.97,12.65,2579,2018-09-28
"17724",2018,272,0,29.69,16.07,2579,2018-09-29
"17725",2018,273,0,29.08,18.91,2579,2018-09-30
"17726",2018,279,30.57,30.11,19.2,2580,2018-10-06
"17727",2018,280,0.1,28.72,18.51,2580,2018-10-07
"17728",2018,281,58.35,26.12,18.01,2580,2018-10-08
"17729",2018,282,20.84,24.06,14.53,2580,2018-10-09
"17730",2018,283,0,20.74,8.92,2580,2018-10-10
"17731",2018,284,0,21.12,9.23,2580,2018-10-11
"17732",2018,285,21.29,23.42,12.12,2580,2018-10-12
"17733",2018,280,57.37,26.58,20.94,2581,2018-10-07
"17734",2018,281,40.34,24.83,18.46,2581,2018-10-08
"17735",2018,282,22.25,25.84,15.57,2581,2018-10-09
"17736",2018,283,0,24.87,11.6,2581,2018-10-10
"17737",2018,284,0,24.21,11.81,2581,2018-10-11
"17738",2018,285,0,24.69,13.4,2581,2018-10-12
"17739",2018,286,0,27.96,16.9,2581,2018-10-13
"17740",2020,273,0,27.51,7.4,2582,2020-09-29
"17741",2020,274,0,31.96,9.76,2582,2020-09-30
"17742",2020,275,0,27.83,9.86,2582,2020-10-01
"17743",2020,276,0,27.84,8.63,2582,2020-10-02
"17744",2020,277,0,30,10.75,2582,2020-10-03
"17745",2020,278,0,26.92,12.33,2582,2020-10-04
"17746",2020,279,0,30.58,12.41,2582,2020-10-05
"17747",2020,274,0,30.5,5.65,2583,2020-09-30
"17748",2020,275,0,29.23,6.94,2583,2020-10-01
"17749",2020,276,0,28.46,7.97,2583,2020-10-02
"17750",2020,277,0,28.69,10.27,2583,2020-10-03
"17751",2020,278,0,29.1,11.73,2583,2020-10-04
"17752",2020,279,0,30.33,12.12,2583,2020-10-05
"17753",2020,280,0,32.27,11.44,2583,2020-10-06
"17754",2021,273,42.28,30.05,18.08,2584,2021-09-30
"17755",2021,274,1.32,25.79,17.4,2584,2021-10-01
"17756",2021,275,0,27.29,16.62,2584,2021-10-02
"17757",2021,276,0,28.89,15.42,2584,2021-10-03
"17758",2021,277,0,30.98,13.81,2584,2021-10-04
"17759",2021,278,0,30.02,13.8,2584,2021-10-05
"17760",2021,279,0,30.26,13.61,2584,2021-10-06
"17761",2021,276,0,29.42,16.44,2585,2021-10-03
"17762",2021,277,0,30.16,14.26,2585,2021-10-04
"17763",2021,278,0,30.51,12.94,2585,2021-10-05
"17764",2021,279,0,30.82,13.86,2585,2021-10-06
"17765",2021,280,0,31.93,14.14,2585,2021-10-07
"17766",2021,281,0,32.13,16.01,2585,2021-10-08
"17767",2021,282,0,31.7,15.38,2585,2021-10-09
"17768",2022,270,0,32.73,13.25,2586,2022-09-27
"17769",2022,271,0,33.52,14.92,2586,2022-09-28
"17770",2022,272,0,33.95,15.49,2586,2022-09-29
"17771",2022,273,0,32.41,15.4,2586,2022-09-30
"17772",2022,274,0,31.12,14.06,2586,2022-10-01
"17773",2022,275,0,30.02,12.63,2586,2022-10-02
"17774",2022,276,0,29.47,11.43,2586,2022-10-03
"17775",2022,275,0,28.22,9.55,2587,2022-10-02
"17776",2022,276,0,28.62,8.78,2587,2022-10-03
"17777",2022,277,0,29.17,9.42,2587,2022-10-04
"17778",2022,278,0,29.65,9.69,2587,2022-10-05
"17779",2022,279,0,29.75,11.44,2587,2022-10-06
"17780",2022,280,0,29.06,12.85,2587,2022-10-07
"17781",2022,281,0,27.61,12.21,2587,2022-10-08
"17782",2023,277,12.83,34.43,20.42,2588,2023-10-04
"17783",2023,278,0,27.22,18.66,2588,2023-10-05
"17784",2023,279,0,28.86,14.47,2588,2023-10-06
"17785",2023,280,0,22.68,9.64,2588,2023-10-07
"17786",2023,281,0,29.1,8.54,2588,2023-10-08
"17787",2023,282,0,30.79,10.7,2588,2023-10-09
"17788",2023,283,0,29.05,13.11,2588,2023-10-10
"17789",2008,278,0,30.09,14.45,2589,2008-10-04
"17790",2008,279,0,29.79,17.72,2589,2008-10-05
"17791",2008,280,0,29.68,16.81,2589,2008-10-06
"17792",2008,281,0,26.54,13.27,2589,2008-10-07
"17793",2008,282,0,30.2,6.82,2589,2008-10-08
"17794",2008,283,0,29.68,6.66,2589,2008-10-09
"17795",2008,284,0,30.35,8.81,2589,2008-10-10
"17796",2011,265,0,29.55,15.65,2590,2011-09-22
"17797",2011,266,0,31.61,14.42,2590,2011-09-23
"17798",2011,267,0,35.5,13.07,2590,2011-09-24
"17799",2011,268,0,39.56,16.62,2590,2011-09-25
"17800",2011,269,0,38.85,14.46,2590,2011-09-26
"17801",2011,270,3.67,38.09,16.29,2590,2011-09-27
"17802",2011,271,0,35.66,15.68,2590,2011-09-28
"17803",2015,274,0,33.25,13.72,2591,2015-10-01
"17804",2015,275,0,30.95,15.16,2591,2015-10-02
"17805",2015,276,0,30.17,12.45,2591,2015-10-03
"17806",2015,277,0,28.38,12.29,2591,2015-10-04
"17807",2015,278,0,29.2,14.27,2591,2015-10-05
"17808",2015,279,0,30.85,10.05,2591,2015-10-06
"17809",2015,280,0,30.97,10.81,2591,2015-10-07
"17810",2015,247,0,33.09,17.5,2592,2015-09-04
"17811",2015,248,0,33.01,19.43,2592,2015-09-05
"17812",2015,249,0,30.69,17.53,2592,2015-09-06
"17813",2015,250,1.92,26.1,13.43,2592,2015-09-07
"17814",2015,251,0,25.98,15.05,2592,2015-09-08
"17815",2015,252,3.78,30.72,11.28,2592,2015-09-09
"17816",2015,253,0,26.2,9.98,2592,2015-09-10
"17817",2014,283,0,31.82,22.1,2593,2014-10-10
"17818",2014,284,0,24.71,18.01,2593,2014-10-11
"17819",2014,285,0,27.94,16.31,2593,2014-10-12
"17820",2014,286,0,28.26,14.94,2593,2014-10-13
"17821",2014,287,0,28.9,8.11,2593,2014-10-14
"17822",2014,288,0,31.02,7.85,2593,2014-10-15
"17823",2014,289,0,31.57,8.64,2593,2014-10-16
"17824",2016,278,0,31.78,15.9,2594,2016-10-04
"17825",2016,279,0,31.98,17.35,2594,2016-10-05
"17826",2016,280,10.46,30.16,18.64,2594,2016-10-06
"17827",2016,281,0,20.63,10.24,2594,2016-10-07
"17828",2016,282,0,23.28,9.62,2594,2016-10-08
"17829",2016,283,0,24.93,10.63,2594,2016-10-09
"17830",2016,284,0,27.32,10.95,2594,2016-10-10
"17831",2017,269,46.36,22.34,18.52,2595,2017-09-26
"17832",2017,270,32.5,17.56,15.7,2595,2017-09-27
"17833",2017,271,2.73,17.79,15.24,2595,2017-09-28
"17834",2017,272,12.2,18.32,15.54,2595,2017-09-29
"17835",2017,273,5.05,24.51,15.23,2595,2017-09-30
"17836",2017,274,0,28.79,15.41,2595,2017-10-01
"17837",2017,275,0,30.47,16.2,2595,2017-10-02
"17838",2017,294,0,32.48,18.68,2596,2017-10-21
"17839",2017,295,0,32.92,20.12,2596,2017-10-22
"17840",2017,296,0,30.93,15.67,2596,2017-10-23
"17841",2017,297,0,29.35,15.03,2596,2017-10-24
"17842",2017,298,0,27.75,9.06,2596,2017-10-25
"17843",2017,299,0,28.14,9.36,2596,2017-10-26
"17844",2017,300,0,29.88,13.47,2596,2017-10-27
"17845",2017,294,0,27.24,13.13,2597,2017-10-21
"17846",2017,295,0,32.87,11.78,2597,2017-10-22
"17847",2017,296,14.86,26.7,12.68,2597,2017-10-23
"17848",2017,297,2.44,28.25,12.05,2597,2017-10-24
"17849",2017,298,20.31,23.14,7.32,2597,2017-10-25
"17850",2017,299,0,22.31,4.74,2597,2017-10-26
"17851",2017,300,0,27.93,6.96,2597,2017-10-27
"17852",2018,267,0,29.1,16.71,2598,2018-09-24
"17853",2018,268,3.7,31.47,16.95,2598,2018-09-25
"17854",2018,269,0,20.56,13.88,2598,2018-09-26
"17855",2018,270,0,27.87,11.15,2598,2018-09-27
"17856",2018,271,0,30.12,12.54,2598,2018-09-28
"17857",2018,272,0,29.66,16.12,2598,2018-09-29
"17858",2018,273,0,29.17,18.61,2598,2018-09-30
"17859",2018,272,0,29.25,15.98,2599,2018-09-29
"17860",2018,273,0,30.52,18.16,2599,2018-09-30
"17861",2018,274,0,29.78,18.32,2599,2018-10-01
"17862",2018,275,0,31.26,19.31,2599,2018-10-02
"17863",2018,276,0,33.45,20.5,2599,2018-10-03
"17864",2018,277,0,32.14,20.6,2599,2018-10-04
"17865",2018,278,0,31.66,19.67,2599,2018-10-05
"17866",2018,279,28.12,29.79,19.19,2600,2018-10-06
"17867",2018,280,2.34,28.49,18.37,2600,2018-10-07
"17868",2018,281,66.07,26.18,17.87,2600,2018-10-08
"17869",2018,282,21.08,24.06,14.42,2600,2018-10-09
"17870",2018,283,0,20.62,8.81,2600,2018-10-10
"17871",2018,284,0,21.08,9.12,2600,2018-10-11
"17872",2018,285,25.84,23.21,12.11,2600,2018-10-12
"17873",2019,267,0,35.19,14.68,2601,2019-09-24
"17874",2019,268,0,32.97,17.31,2601,2019-09-25
"17875",2019,269,0,25.3,16.9,2601,2019-09-26
"17876",2019,270,0,36.34,15.87,2601,2019-09-27
"17877",2019,271,3.04,27.04,16.45,2601,2019-09-28
"17878",2019,272,0,33.02,17.95,2601,2019-09-29
"17879",2019,273,0,30.77,23.14,2601,2019-09-30
"17880",2020,276,0,27.94,9.15,2602,2020-10-02
"17881",2020,277,0,29.38,11.18,2602,2020-10-03
"17882",2020,278,0,27.49,12.39,2602,2020-10-04
"17883",2020,279,0,30.95,12.81,2602,2020-10-05
"17884",2020,280,0,32.77,13.61,2602,2020-10-06
"17885",2020,281,0,31.59,14.65,2602,2020-10-07
"17886",2020,282,0,30.69,14.84,2602,2020-10-08
"17887",2020,276,0,28.4,7.57,2603,2020-10-02
"17888",2020,277,0,28.98,10.17,2603,2020-10-03
"17889",2020,278,0,28.88,11.75,2603,2020-10-04
"17890",2020,279,0,30.44,11.87,2603,2020-10-05
"17891",2020,280,0,32.46,11.91,2603,2020-10-06
"17892",2020,281,0,30.95,12.3,2603,2020-10-07
"17893",2020,282,0,30.64,11.97,2603,2020-10-08
"17894",2020,278,0,32.58,15.61,2604,2020-10-04
"17895",2020,279,0,32.65,15.37,2604,2020-10-05
"17896",2020,280,0,33.29,14.74,2604,2020-10-06
"17897",2020,281,0,33.11,15.18,2604,2020-10-07
"17898",2020,282,0,32.81,13.12,2604,2020-10-08
"17899",2020,283,0,34.42,15.16,2604,2020-10-09
"17900",2020,284,0,37.71,15.66,2604,2020-10-10
"17901",2020,279,0,32.64,15.26,2605,2020-10-05
"17902",2020,280,0,33.33,14.56,2605,2020-10-06
"17903",2020,281,0,33.24,14.97,2605,2020-10-07
"17904",2020,282,0,32.88,13.07,2605,2020-10-08
"17905",2020,283,0,34.46,14.92,2605,2020-10-09
"17906",2020,284,0,37.62,15.64,2605,2020-10-10
"17907",2020,285,0,38.28,15.22,2605,2020-10-11
"17908",2021,272,2.42,32.96,17.51,2606,2021-09-29
"17909",2021,273,41.37,30.2,17.99,2606,2021-09-30
"17910",2021,274,2.07,25.49,17.31,2606,2021-10-01
"17911",2021,275,0,27.12,16.62,2606,2021-10-02
"17912",2021,276,0,28.79,15.33,2606,2021-10-03
"17913",2021,277,0,30.82,13.65,2606,2021-10-04
"17914",2021,278,0,30.03,13.8,2606,2021-10-05
"17915",2015,267,0,27.46,16.39,2607,2015-09-24
"17916",2015,268,0.3,23.65,14.87,2607,2015-09-25
"17917",2015,269,0,25.82,15.67,2607,2015-09-26
"17918",2015,270,0,30.76,12.59,2607,2015-09-27
"17919",2015,271,0,31.57,12.82,2607,2015-09-28
"17920",2015,272,2.62,18.89,12.34,2607,2015-09-29
"17921",2015,273,0,21.72,8.88,2607,2015-09-30
"17922",2005,268,0,39.76,15.71,2608,2005-09-25
"17923",2005,269,0,38.83,16.22,2608,2005-09-26
"17924",2005,270,0,37.27,17.41,2608,2005-09-27
"17925",2005,271,0,34.51,17.58,2608,2005-09-28
"17926",2005,272,0,26.81,16.61,2608,2005-09-29
"17927",2005,273,0,33.15,14.82,2608,2005-09-30
"17928",2005,274,0,33.05,17.23,2608,2005-10-01
"17929",2013,279,0,25.08,5.25,2609,2013-10-06
"17930",2013,280,0,28.25,4.68,2609,2013-10-07
"17931",2013,281,0,28.46,5.61,2609,2013-10-08
"17932",2013,282,0,28.49,8.82,2609,2013-10-09
"17933",2013,283,0,29.08,12.79,2609,2013-10-10
"17934",2013,284,0,30.04,17.63,2609,2013-10-11
"17935",2013,285,11.17,29.91,17.5,2609,2013-10-12
"17936",2014,293,0,26.81,11.88,2610,2014-10-20
"17937",2014,294,0,26.02,10.37,2610,2014-10-21
"17938",2014,295,0,24.39,11.85,2610,2014-10-22
"17939",2014,296,0,27.1,12.53,2610,2014-10-23
"17940",2014,297,0,29.69,11.07,2610,2014-10-24
"17941",2014,298,0,30.66,11.48,2610,2014-10-25
"17942",2014,299,0,29.82,13.12,2610,2014-10-26
"17943",2008,279,1.72,29.53,17.11,2611,2008-10-05
"17944",2008,280,0,28.75,15.83,2611,2008-10-06
"17945",2008,281,0,27.16,14.68,2611,2008-10-07
"17946",2008,282,0,29.18,7.36,2611,2008-10-08
"17947",2008,283,0,28.13,7.38,2611,2008-10-09
"17948",2008,284,0,28.91,8.91,2611,2008-10-10
"17949",2008,285,0.73,29.01,16,2611,2008-10-11
"17950",2004,271,10.89,24.39,17.59,2612,2004-09-27
"17951",2004,272,0,25.8,16.9,2612,2004-09-28
"17952",2004,273,0,27.11,14.98,2612,2004-09-29
"17953",2004,274,0,28.06,13.71,2612,2004-09-30
"17954",2004,275,8.2,28.38,16.16,2612,2004-10-01
"17955",2004,276,4.55,20.09,14.06,2612,2004-10-02
"17956",2004,277,4,23.3,13.88,2612,2004-10-03
"17957",2005,266,0,34.11,16.6,2613,2005-09-23
"17958",2005,267,0,36.08,15.7,2613,2005-09-24
"17959",2005,268,0,39.26,16.73,2613,2005-09-25
"17960",2005,269,0,37.11,16.55,2613,2005-09-26
"17961",2005,270,0,36.63,17.24,2613,2005-09-27
"17962",2005,271,0,34.63,17.47,2613,2005-09-28
"17963",2005,272,0,25.97,15.3,2613,2005-09-29
"17964",2011,266,0,29.68,11.3,2614,2011-09-23
"17965",2011,267,0,35.44,12.27,2614,2011-09-24
"17966",2011,268,0,39.1,14.39,2614,2011-09-25
"17967",2011,269,0,37.23,15.17,2614,2011-09-26
"17968",2011,270,0,37.92,16.12,2614,2011-09-27
"17969",2011,271,0,36.08,15.1,2614,2011-09-28
"17970",2011,272,5.7,36.74,16.16,2614,2011-09-29
"17971",2008,305,0,17.33,3.96,2615,2008-10-31
"17972",2008,306,0,16.15,4.11,2615,2008-11-01
"17973",2008,307,0,16.21,4.33,2615,2008-11-02
"17974",2008,308,0,19.88,1.01,2615,2008-11-03
"17975",2008,309,0,22.31,3.47,2615,2008-11-04
"17976",2008,310,0,21.57,2.82,2615,2008-11-05
"17977",2008,311,0,22.07,5.47,2615,2008-11-06
"17978",2009,305,0,22.56,8.53,2616,2009-11-01
"17979",2009,306,0,22.12,4.98,2616,2009-11-02
"17980",2009,307,0,20.55,4.4,2616,2009-11-03
"17981",2009,308,0,20.96,5.2,2616,2009-11-04
"17982",2009,309,0,19.48,5.77,2616,2009-11-05
"17983",2009,310,0,17.58,4.28,2616,2009-11-06
"17984",2009,311,0,21.65,6.54,2616,2009-11-07
"17985",2010,300,0,27.69,7.45,2617,2010-10-27
"17986",2010,301,0,26.21,7.09,2617,2010-10-28
"17987",2010,302,0,23.77,7.22,2617,2010-10-29
"17988",2010,303,0,23.95,6.4,2617,2010-10-30
"17989",2010,304,0,25.2,7.39,2617,2010-10-31
"17990",2010,305,0,26.17,7.39,2617,2010-11-01
"17991",2010,306,0,27.46,6.3,2617,2010-11-02
"17992",2009,271,0,26.99,14.19,2618,2009-09-28
"17993",2009,272,0,28.53,10.67,2618,2009-09-29
"17994",2009,273,0,32.53,15.74,2618,2009-09-30
"17995",2009,274,0,32.33,15.02,2618,2009-10-01
"17996",2009,275,0,25.06,8.79,2618,2009-10-02
"17997",2009,276,5.82,22.95,12.08,2618,2009-10-03
"17998",2009,277,2.28,22.12,15.24,2618,2009-10-04
"17999",2014,286,0,27.03,14.65,2619,2014-10-13
"18000",2014,287,0,27.95,7.15,2619,2014-10-14
"18001",2014,288,0,30.28,6.85,2619,2014-10-15
"18002",2014,289,0,31.2,7.68,2619,2014-10-16
"18003",2014,290,0,31.66,9.5,2619,2014-10-17
"18004",2014,291,0,30.6,12.45,2619,2014-10-18
"18005",2014,292,0,28.69,16.6,2619,2014-10-19
"18006",2014,272,0,30.3,15.06,2620,2014-09-29
"18007",2014,273,0,32.85,15.26,2620,2014-09-30
"18008",2014,274,0,34.77,17.45,2620,2014-10-01
"18009",2014,275,0,34.38,19.59,2620,2014-10-02
"18010",2014,276,0,30.13,10.38,2620,2014-10-03
"18011",2014,277,0,29.39,9.31,2620,2014-10-04
"18012",2014,278,0,32.51,11.11,2620,2014-10-05
"18013",2011,272,1.7,37.25,16.75,2621,2011-09-29
"18014",2011,273,0,28.67,16.61,2621,2011-09-30
"18015",2011,274,0,30.17,10.08,2621,2011-10-01
"18016",2011,275,0,31.56,10.69,2621,2011-10-02
"18017",2011,276,0,31.37,12.39,2621,2011-10-03
"18018",2011,277,0,30.22,11.6,2621,2011-10-04
"18019",2011,278,0,28.95,13.01,2621,2011-10-05
"18020",2016,269,23.13,22.53,18.75,2622,2016-09-25
