ID#,date,julian,year,count,Town,State/Prov,lat,lon
NA,2019-09-26,268,2019,200,Avon,IL,40.7,-90.3
NA,2019-10-01,273,2019,150,Saint Louis,MO,38.6,-90.3
12,2021-10-10,282,2021,15,Caraway,AR,35.8,-90.3
1409958102,2014-09-02,244,2014,300,Colby,WI,44.8995,-90.3108
1191934840,2007-10-04,276,2007,2000,Monette,AR,35.9231,-90.3441
NA,2019-09-06,248,2019,125,Platteville,WI,42.8,-90.4
170,2021-09-17,259,2021,89,Galesburg,IL,41,-90.4
160,2021-09-18,260,2021,25,Alpha,IL,41.2,-90.4
1284216293,2010-09-10,252,2010,210,Cameron,IL,40.9033,-90.4428
1442461083,2015-09-16,258,2015,12,Town and Country,MO,38.63,-90.5
NA,2019-09-11,253,2019,200,Davenport,IA,41.6,-90.5
385,2021-08-22,233,2021,200,Town of Loyal,WI,44.8,-90.5
350,2021-09-01,243,2021,10,Milan,IL,41.4,-90.5
120,2023-09-19,261,2023,13,Fenton,MO,38.5,-90.5
53,2023-09-30,272,2023,15,Bay,AR,35.8,-90.5
1284215448,2010-09-10,252,2010,500,Eldridge,IA,41.6534,-90.551
1222099635,2008-09-22,265,2008,12,Ballwin,MO,38.6042,-90.5526
NA,2016-10-08,281,2016,29,Wildwood,MO,38.6,-90.6
NA,2017-09-25,267,2017,800,Withee,WI,45,-90.6
NA,2018-09-18,260,2018,1000,Golden Eagle,IL,38.9,-90.6
NA,2018-09-30,272,2018,300,Wildwood,MO,38.6,-90.6
314,2020-09-07,250,2020,500,La Farge,WI,43.6,-90.6
335,2021-09-03,245,2021,15,Eldridge,IA,41.7,-90.6
1443279406,2015-09-20,262,2015,200,Eureka,MO,38.4635,-90.6233
NA,2019-09-08,250,2019,40,Walcott,IA,41.6,-90.7
191,2020-09-18,261,2020,15,Old Monroe,MO,38.9,-90.7
NA,2019-09-03,245,2019,300,Viroqua,WI,43.5,-90.8
1287068397,2010-10-08,280,2010,24,dularge,LA,29.3622,-90.9324
NA,2017-09-24,266,2017,200,Liberty,IL,39.8,-91
NA,2018-09-06,248,2018,50,Eastman,WI,43.3,-91
1283827911,2010-09-04,246,2010,200,Cascade,IA,42.2629,-91.0087
1285545092,2010-09-26,268,2010,100,Union,MO,38.4295,-91.0504
1379246506,2013-09-14,256,2013,10,Union,MO,38.4295,-91.0504
NA,2017-09-07,249,2017,460,Wapello,IA,41.2,-91.1
NA,2019-09-22,264,2019,300,Genoa,WI,43.6,-91.1
291,2020-09-10,253,2020,500,Wapello,IA,41.2,-91.1
203,2023-09-06,248,2023,16,Glen Haven,WI,42.8,-91.1
NA,2018-09-26,268,2018,4000,Morning Sun,IA,41,-91.2
174,2023-09-11,253,2023,10,Cedar Valley,IA,41.7,-91.2
1284755164,2010-09-05,247,2010,100,Letts,IA,41.2825,-91.2028
1220988875,2008-09-06,249,2008,500,West Branch,IA,41.6715,-91.2715
309,2022-08-30,241,2022,35,Holmen,WI,44,-91.3
306,2022-08-31,242,2022,60,West Branch,IA,41.7,-91.3
1284394562,2010-09-13,255,2010,1000,New London,IA,40.9145,-91.3909
NA,2016-09-12,255,2016,9,Monona,IA,43.1,-91.4
NA,2018-09-09,251,2018,100,Warsaw,IL,40.4,-91.4
NA,2018-09-13,255,2018,350,Monona,IA,43,-91.4
NA,2019-09-10,252,2019,100,Monona,IA,43.1,-91.4
NA,2019-09-11,253,2019,1620,Monona,IA,43,-91.4
415,2020-08-26,238,2020,10,Trempealeau,WI,44,-91.4
369,2020-09-02,245,2020,40,Monona,IA,43,-91.4
321,2021-09-05,247,2021,38,Monona,IA,43,-91.4
325,2021-09-05,247,2021,887,West Branch,IA,41.7,-91.4
339,2022-08-17,228,2022,71,West Branch,IA,41.7,-91.4
302,2022-08-31,242,2022,45,Monona,IA,43,-91.4
212,2023-09-03,245,2023,4,Monona,IA,43,-91.4
1378599947,2013-09-07,249,2013,50,Monona,IA,43.0862,-91.4233
1410393574,2014-09-10,252,2014,40,Monona,IA,43.0862,-91.4233
1440294912,2015-08-22,233,2015,70,Monona,IA,43.0862,-91.4233
NA,2016-09-22,265,2016,1000,Mount Pleasant,IA,40.9,-91.5
NA,2018-09-15,257,2018,400,Ralls County,MO,39.6,-91.5
NA,2018-09-24,266,2018,65,Springville,IA,42.1,-91.5
NA,2019-07-26,206,2019,1000,Springville,IA,42.1,-91.5
NA,2019-09-04,246,2019,30,Manchester,IA,42.5,-91.5
185,2022-09-15,257,2022,100,Springville,IA,42.1,-91.5
1192118497,2007-10-11,283,2007,2000,Wilmot,AR,33.0486,-91.5785
1317522262,2011-10-01,273,2011,2000,Wilmot,AR,33.0486,-91.5785
1284183256,2010-09-10,252,2010,500,Marion,IA,42.0342,-91.5977
NA,2016-10-09,282,2016,2500,Wilmot,AR,33.1,-91.6
NA,2018-10-01,273,2018,100,Martinsburg,MO,39.1,-91.6
NA,2019-09-10,252,2019,300,Marion,IA,42,-91.6
NA,2019-09-11,253,2019,45,Cedar Rapids,IA,41.9,-91.6
NA,2019-09-12,254,2019,100,Postville,IA,43.1,-91.6
NA,2019-09-23,265,2019,200,Marion,IA,42.1,-91.6
NA,2017-09-04,246,2017,50,Cedar Rapids,IA,41.9,-91.7
NA,2017-09-10,252,2017,100,Cedar Rapids,IA,42,-91.7
NA,2019-09-08,250,2019,1000,Kent Park,IA,41.7,-91.7
NA,2019-09-09,251,2019,220,Marion,IA,42.1,-91.7
323,2020-09-06,249,2020,22,Marion,IA,42.1,-91.7
250,2021-09-10,252,2021,5,Donnellson,IA,40.7,-91.7
1285273218,2010-09-23,265,2010,300,Monroe City,MO,39.645,-91.7069
1319161924,2011-10-20,292,2011,25,Mer Rouge,LA,32.7742,-91.7094
1349656935,2012-10-06,279,2012,7,Mer Rouge,LA,32.7742,-91.7094
1191166319,2007-09-30,272,2007,40,MOUNTAIN VIEW,MO,36.9675,-91.7183
1444363128,2015-10-08,280,2015,500,Wilmont,AR,33.5804,-91.7922
NA,2018-08-24,235,2018,1000,Colfax,WI,45,-91.8
NA,2019-09-11,253,2019,1000,Mabel,MN,43.6,-91.8
1223308034,2008-09-18,261,2008,21,fairfield,IA,40.9873,-91.8945
322,2020-09-06,249,2020,50,Mabel,MN,43.5,-91.9
230,2020-09-15,258,2020,50,Westgate,IA,42.8,-91.9
320,2021-09-05,247,2021,25,Mabel,MN,43.5,-91.9
NA,2019-09-08,250,2019,700,Conroy,IA,41.7,-92
312,2021-09-06,248,2021,300,Saint Charles,MN,44,-92
1283955808,2010-09-05,247,2010,60,Blairstown,IA,41.906,-92.0824
1221068636,2008-09-05,248,2008,1000,Van Horne,IA,42.0086,-92.0908
NA,2018-09-20,262,2018,50,Cresco,IA,43.4,-92.1
NA,2019-09-20,262,2019,50,Jesup,IA,42.5,-92.1
NA,2016-09-12,255,2016,100,Dysart,IA,42.2,-92.2
216,2023-09-02,244,2023,100,Plainview,MN,44.2,-92.2
1255626264,2009-10-14,286,2009,46,Little Rock,AR,34.7475,-92.2791
NA,2017-09-21,263,2017,400,Dysart,IA,42.2,-92.3
NA,2018-09-17,259,2018,100,Waterloo,IA,42.5,-92.3
NA,2019-09-05,247,2019,300,Dysart,IA,42.2,-92.3
NA,2019-09-13,255,2019,100,Waterloo,IA,42.5,-92.3
NA,2019-09-20,262,2019,100,Wykoff,MN,43.7,-92.3
328,2021-09-04,246,2021,9,Dysart,IA,42.2,-92.3
1378261626,2013-09-03,245,2013,30,Baldwin,WI,44.9975,-92.3289
1283923690,2010-09-06,248,2010,10,Waterloo,IA,42.4229,-92.3453
1450308183,2015-08-30,241,2015,30,Amery,WI,45.358,-92.3539
1221226297,2008-09-09,252,2008,35,Dysart,IA,42.167,-92.3576
1283812084,2010-09-04,246,2010,500,Dysart,IA,42.167,-92.3576
1379202750,2013-09-15,257,2013,13,Dysart,IA,42.167,-92.3576
1410368988,2014-09-09,251,2014,60,Dysart,IA,42.167,-92.3576
1441889483,2015-09-09,251,2015,100,Dysart,IA,42.167,-92.3576
1219971100,2008-08-28,240,2008,400,North Washington,IA,43.0841,-92.3582
1220757792,2008-09-06,249,2008,150,Waterloo,IA,42.4,-92.4
NA,2018-09-17,259,2018,100,Cedar Falls,IA,42.5,-92.4
NA,2018-09-23,265,2018,10,Moberly,MO,39.4,-92.4
NA,2019-09-19,261,2019,800,Waterloo,IA,42.5,-92.4
289,2021-09-08,250,2021,20,Waterloo,IA,42.5,-92.4
1411616134,2014-09-17,259,2014,1000,Brooklyn,IA,41.7319,-92.4159
1283903460,2010-09-04,246,2010,3000,Waverly,IA,42.7866,-92.427
1379043007,2013-09-12,254,2013,50,Hammond,WI,44.9527,-92.4604
1441505840,2015-09-05,247,2015,20,Hammond,WI,44.9527,-92.4604
1285095308,2010-09-09,251,2010,100,Cedar Falls,IA,42.5421,-92.4709
1283648365,2010-09-04,246,2010,200,Plainfield,IA,42.8629,-92.4952
NA,2016-08-23,235,2016,6,New Richmond,WI,45.1,-92.5
NA,2017-09-03,245,2017,3,New Richmond,WI,45.1,-92.5
NA,2018-09-13,255,2018,100,Cedar Falls,IA,42.5,-92.5
NA,2019-09-03,245,2019,200,Mazeppa,MN,44.3,-92.5
377,2020-09-01,244,2020,100,Mazeppa,MN,44.3,-92.5
387,2021-08-21,232,2021,100,Centuria,WI,45.5,-92.5
380,2021-08-23,234,2021,400,Siren,WI,45.8,-92.5
382,2021-08-23,234,2021,1000,Town of Stanton,WI,45.1,-92.5
378,2021-08-25,236,2021,400,Town of Stanton,WI,45.2,-92.5
160,2022-09-17,259,2022,12,Hammond,WI,45,-92.5
283,2023-08-06,217,2023,5,Barnum,MN,46.5,-92.5
264,2023-08-18,229,2023,100,Red Wing,MN,44.5,-92.5
207,2023-09-05,247,2023,300,New Richmond,WI,45.2,-92.5
200,2023-09-07,249,2023,200,Mazeppa,MN,44.3,-92.5
1283482261,2010-09-02,244,2010,200,Rochester,MN,44.0656,-92.5101
1283039287,2010-08-27,238,2010,200,Lake Louise State Park,MN,43.533,-92.525
1346202117,2012-08-28,240,2012,10,New Richmond,WI,45.13,-92.53
1441163000,2015-09-01,243,2015,100,Red Wing,MN,44.5196,-92.5462
1440726981,2015-08-27,238,2015,20,New Richmond,WI,45.11,-92.55
1440901118,2015-08-29,240,2015,8,New Richmond,WI,45.1,-92.55
1409532609,2014-08-31,242,2014,30,New Richmond,WI,45.1813,-92.5502
1440784513,2015-08-25,236,2015,80,Trimbelle ,WI,44.7316,-92.5799
NA,2016-08-28,240,2016,7,New Richmond,WI,45.1,-92.6
NA,2016-08-30,242,2016,50,Osceola,WI,45.3,-92.6
NA,2019-08-19,230,2019,801,Town of Kinnickinnic,WI,44.9,-92.6
NA,2019-08-21,232,2019,100,Town of Farmington,WI,45.2,-92.6
NA,2019-08-28,239,2019,50,Grantsburg,WI,45.9,-92.6
NA,2019-09-01,243,2019,200,Riceville,IA,43.3,-92.6
406,2020-08-28,240,2020,150,River Falls,WI,44.9,-92.6
386,2021-08-21,232,2021,50,Centuria,WI,45.5,-92.6
374,2021-08-26,237,2021,1000,Red Wing,MN,44.5,-92.6
361,2021-08-30,241,2021,150,Star Prairie,WI,45.3,-92.6
340,2021-09-03,245,2021,25,Riceville,IA,43.3,-92.6
310,2022-08-30,241,2022,9,Horse Creek,WI,45.3,-92.6
246,2023-08-25,236,2023,19,New Richmond,WI,45.1,-92.6
230,2023-08-29,240,2023,100,Bellechester,MN,44.4,-92.6
1190831854,2007-09-24,266,2007,100,Shell Rock,IA,42.6865,-92.6136
1283470126,2010-09-02,244,2010,1000,Shell Rock,IA,42.6865,-92.6136
1380649835,2013-09-11,253,2013,24,Shell Rock,IA,42.6865,-92.6136
1410370049,2014-09-08,250,2014,36,Shell Rock,IA,42.6865,-92.6136
1441393900,2015-09-01,243,2015,50,Grantsburg,WI,45.7597,-92.6864
1282706515,2010-08-24,235,2010,275,Osceola,WI,45.3197,-92.6963
1314450208,2011-08-26,237,2011,1000,Osceola,WI,45.3197,-92.6963
1378349257,2013-09-04,246,2013,50,Baldwin,WI,45.3197,-92.6963
1409020697,2014-08-25,236,2014,100,Osceola,WI,45.3197,-92.6963
1440127190,2015-08-20,231,2015,20,Osceola,WI,45.3197,-92.6963
1251257110,2009-08-25,236,2009,45,East Farmington,WI,45.253,-92.6974
NA,2016-09-19,262,2016,24,Osceola,WI,45.2,-92.7
NA,2018-08-25,236,2018,200,Osceola,WI,45.2,-92.7
NA,2019-08-22,233,2019,300,Town of Farmington,WI,45.2,-92.7
NA,2019-09-06,248,2019,75,Town of Farmington,WI,45.3,-92.7
NA,2019-09-18,260,2019,100,Gladbrook,IA,42.2,-92.7
400,2020-08-29,241,2020,50,Town of Farmington,WI,45.3,-92.7
324,2022-08-26,237,2022,8,East Farmington,WI,45.2,-92.7
1441111358,2015-08-31,242,2015,50,Grinnell,IA,41.7321,-92.7658
NA,2017-09-23,265,2017,8,Boonville,MO,38.9,-92.8
NA,2018-09-25,267,2018,250,Tipton,MO,38.6,-92.8
NA,2019-09-18,260,2019,200,Hayfield,MN,43.9,-92.8
373,2020-09-01,244,2020,800,Cannon Falls,MN,44.5,-92.8
354,2020-09-03,246,2020,40,Hastings,MN,44.9,-92.8
373,2021-08-26,237,2021,35,Prescott,WI,44.8,-92.8
365,2021-08-28,239,2021,600,Cannon Falls,MN,44.5,-92.8
356,2021-08-31,242,2021,50,Prescott,WI,44.7,-92.8
61,2023-09-29,271,2023,80,Gilman,IA,41.9,-92.8
1093708252,2004-08-27,239,2004,300,Cannon Falls,MN,44.4746,-92.8194
1219766782,2008-08-23,235,2008,1000,Cannon Falls,MN,44.4746,-92.8194
1250943384,2009-08-21,232,2009,600,Cannon Falls,MN,44.4746,-92.8194
1443210701,2015-09-24,266,2015,200,Boonville,MO,38.8806,-92.82
1220066550,2008-08-29,241,2008,100,Dodge Center,MN,44.0227,-92.8617
1251984817,2009-08-25,236,2009,50,Dodge Center,MN,44.0227,-92.8617
1283808901,2010-09-02,244,2010,30,Dodge Center,MN,44.0227,-92.8617
1410450895,2014-09-07,249,2014,175,Hastings,MN,44.6852,-92.8828
NA,2016-09-17,260,2016,34,Marshalltown,IA,42.1,-92.9
NA,2018-09-17,259,2018,1000,Pella,IA,41.4,-92.9
233,2020-09-14,257,2020,200,Pella,IA,41.4,-92.9
377,2021-08-25,236,2021,100,Saint Paul,MN,44.9,-92.9
364,2021-08-29,240,2021,1000,Kenyon,MN,44.2,-92.9
358,2021-08-30,241,2021,72,Dodge Center,MN,44,-92.9
184,2021-09-16,258,2021,100,Pella,IA,41.4,-92.9
231,2022-09-10,252,2022,6,Dodge Center,MN,44,-92.9
162,2022-09-17,259,2022,75,Mystic,IA,40.8,-92.9
185,2023-09-10,252,2023,25,Pella,IA,41.4,-92.9
1222114634,2008-09-14,257,2008,65,Pella,IA,41.4204,-92.9241
1284078249,2010-09-09,251,2010,200,Pella,IA,41.4204,-92.9241
1346892752,2012-09-01,244,2012,150,marshalltown,IA,42.0654,-92.9359
1380456877,2013-09-12,254,2013,23,marshalltown,IA,42.0654,-92.9359
NA,2016-09-18,261,2016,10,West Concord,MN,44.2,-93
NA,2019-08-29,240,2019,20,Inver Grove Heights,MN,44.8,-93
NA,2019-09-12,254,2019,200,Newton,IA,41.7,-93
250,2020-09-13,256,2020,1125,Nora Springs,IA,43.2,-93
375,2021-08-26,237,2021,500,Rosemount,MN,44.8,-93
224,2023-08-31,242,2023,12,Newton,IA,41.7,-93
1252074277,2009-09-03,245,2009,200,Reasnor,IA,41.5862,-93.023
1221004474,2008-09-06,249,2008,200,Newton,IA,41.72,-93.0342
NA,2018-08-25,236,2018,2000,Northfield,MN,44.5,-93.1
NA,2018-08-30,241,2018,100,Saint Paul,MN,44.9,-93.1
NA,2018-09-16,258,2018,75,Newton,IA,41.7,-93.1
NA,2019-08-21,232,2019,30,Northfield,MN,44.5,-93.1
NA,2019-08-24,235,2019,50,Rosemount,MN,44.7,-93.1
NA,2019-08-28,239,2019,182,Saint Paul,MN,44.9,-93.1
NA,2019-09-17,259,2019,20,Newton,IA,41.7,-93.1
431,2020-08-21,233,2020,2,Saint Paul,MN,44.9,-93.1
318,2021-09-05,247,2021,25,Eldora,IA,42.4,-93.1
256,2023-08-21,232,2023,30,Northfield,MN,44.5,-93.1
NA,2017-08-23,234,2017,25,Albert Lea,MN,43.7,-93.2
NA,2017-08-28,239,2017,12,Apple Valley,MN,44.7,-93.2
NA,2017-08-31,242,2017,200,Northfield,MN,44.5,-93.2
NA,2017-09-05,247,2017,28,Rhodes,IA,41.9,-93.2
NA,2018-08-19,230,2018,1000,Northfield,MN,44.5,-93.2
NA,2018-08-20,231,2018,30,Lauderdale,MN,45,-93.2
NA,2018-08-21,232,2018,150,Bloomington,MN,44.9,-93.2
NA,2018-08-22,233,2018,40,Owatonna,MN,44.1,-93.2
NA,2018-09-30,272,2018,35,Springfield,MO,37.2,-93.2
NA,2019-08-10,221,2019,184,Rhodes,IA,41.9,-93.2
NA,2019-08-18,229,2019,65,Minneapolis,MN,45,-93.2
NA,2019-08-25,236,2019,5,Lakeville,MN,44.7,-93.2
NA,2019-08-25,236,2019,200,Northfield,MN,44.4,-93.2
NA,2019-08-27,238,2019,9,Saint Paul,MN,44.9,-93.2
NA,2019-08-29,240,2019,600,Northfield,MN,44.5,-93.2
NA,2019-09-16,258,2019,1000,Iowa Falls,IA,42.6,-93.2
385,2020-08-31,243,2020,167,Rhodes,IA,41.9,-93.2
369,2021-08-27,238,2021,300,Minneapolis,MN,45,-93.2
353,2021-09-01,243,2021,35,Saint Paul,MN,44.9,-93.2
344,2021-09-02,244,2021,20,Lakeville,MN,44.7,-93.2
323,2021-09-05,247,2021,108,Rhodes,IA,41.9,-93.2
214,2023-09-02,244,2023,25,Mason City,IA,43.1,-93.2
1219945866,2008-08-24,236,2008,100,Owatonna,MN,44.0575,-93.2073
1412639679,2014-10-06,278,2014,30,Branson,MO,36.6417,-93.2169
1412946639,2014-10-09,281,2014,20,Ridgedale,MO,36.504,-93.2238
1220476169,2008-09-02,245,2008,100,Lakeville,MN,44.627,-93.2396
1285417164,2010-09-24,266,2010,800,Prairie City,IA,41.5549,-93.2533
1283043893,2010-08-27,238,2010,50,Northwood,IA,43.4559,-93.2697
1440604552,2015-08-25,236,2015,100,Northwood,IA,43.4559,-93.2697
1283954382,2010-09-07,249,2010,1000,Iowa Falls,IA,42.4829,-93.2801
1283811545,2010-09-06,248,2010,50,Hubbard,IA,42.2961,-93.2891
1191202421,2007-09-30,272,2007,85,Springfield,MO,37.2153,-93.295
1381553965,2012-10-11,284,2012,20,Springfield,MO,37.2153,-93.295
1441072590,2015-08-28,239,2015,100,New London,MN,45.07,-93.3
NA,2018-08-23,234,2018,50,Bloomington,MN,44.8,-93.3
NA,2018-09-25,267,2018,30,Sedalia,MO,38.7,-93.3
NA,2018-09-30,272,2018,40,Willard,MO,37.3,-93.3
NA,2019-08-26,237,2019,6,Minneapolis,MN,45,-93.3
NA,2019-09-24,266,2019,1000,Pleasantville,IA,41.4,-93.3
89,2021-09-28,270,2021,60,Springfield,MO,37.1,-93.3
112,2023-09-21,263,2023,17,Springfield,MO,37.2,-93.3
1442696142,2015-09-03,245,2015,1000,Webster,MN,44.5007,-93.3419
1284081462,2010-09-09,251,2010,200,Clear Lake,IA,43.1761,-93.3668
1410056515,2014-09-06,248,2014,150,Clear Lake,IA,43.1761,-93.3668
1283901829,2010-09-07,249,2010,3000,Albert Lea,MN,43.6923,-93.3785
NA,2016-09-21,264,2016,200,Alexander,IA,42.8,-93.4
NA,2016-09-22,265,2016,5,Morristown,MN,44.3,-93.4
NA,2018-09-14,256,2018,12,Hopkins,MN,44.9,-93.4
NA,2018-09-15,257,2018,25,Latimer,IA,42.7,-93.4
NA,2019-08-28,239,2019,12,Prior Lake,MN,44.7,-93.4
NA,2019-09-10,252,2019,28,Coulter,IA,42.7,-93.4
412,2020-08-26,238,2020,12,Minneapolis,MN,45,-93.4
270,2020-09-12,255,2020,250,Nevada,IA,42.1,-93.4
1378321522,2013-09-03,245,2013,300,Alexander,IA,42.8197,-93.4391
1252109121,2009-09-01,243,2009,12,Altoona,IA,41.6336,-93.4684
1284511286,2010-09-06,248,2010,200,Altoona,IA,41.6336,-93.4684
1285099361,2010-09-21,263,2010,300,Carrollton,MO,39.3791,-93.4768
1284407523,2010-09-10,252,2010,100,Carlisle,IA,41.4406,-93.4801
NA,2016-08-28,240,2016,4,Shakopee,MN,44.8,-93.5
NA,2016-09-26,269,2016,500,Bondurant,IA,41.7,-93.5
NA,2017-10-29,301,2017,500,Cameron,LA,29.8,-93.5
NA,2018-09-14,256,2018,100,Altoona,IA,41.7,-93.5
NA,2019-09-08,250,2019,12,Pleasant Hill,IA,41.6,-93.5
1441134834,2015-08-31,242,2015,30,Shakopee,MN,44.7569,-93.5101
1285431228,2010-09-25,267,2010,300,chillicothe,MO,39.7738,-93.5153
1252373111,2009-09-07,249,2009,200,Humeston,IA,40.8244,-93.5221
1221170667,2008-09-11,254,2008,200,ankeny,IA,41.7234,-93.5422
1094746311,2004-09-07,250,2004,5,Hassan,MN,45.1855,-93.5806
NA,2016-09-18,261,2016,20,Garner,IA,43.2,-93.6
NA,2016-09-28,271,2016,30,Walnut Grove,MO,37.3,-93.6
NA,2018-09-16,258,2018,24,Forest City,IA,43.2,-93.6
NA,2018-09-28,270,2018,8,Ash Grove,MO,37.3,-93.6
NA,2019-09-11,253,2019,500,Ames,IA,42.1,-93.6
NA,2019-09-13,255,2019,200,Randall,IA,42.2,-93.6
NA,2019-09-24,266,2019,100,Indianola,IA,41.4,-93.6
NA,2019-09-30,272,2019,50,Ames,IA,42,-93.6
220,2020-09-15,258,2020,6,Garner,IA,43.2,-93.6
111,2021-09-25,267,2021,12,Ash Grove,MO,37.4,-93.6
333,2022-08-21,232,2022,100,Chaska,MN,44.8,-93.6
242,2023-08-26,237,2023,500,Hanover,MN,45.2,-93.6
1285698495,2010-09-09,251,2010,2000,Huxley,IA,41.9078,-93.6059
1252105376,2009-09-01,243,2009,30,des moines,IA,41.6044,-93.631
1220487504,2008-09-02,245,2008,200,Story City,IA,42.1659,-93.6345
1125456400,2005-08-21,232,2005,50,Victoria,MN,44.8629,-93.6596
1410255157,2014-09-04,246,2014,100,St Michael,MN,45.2,-93.6667
NA,2018-08-19,230,2018,2500,Zimmerman,MN,45.5,-93.7
NA,2018-08-31,242,2018,40,Janesville,MN,44.1,-93.7
NA,2018-09-12,254,2018,45,Des Moines,IA,41.5,-93.7
NA,2019-09-13,255,2019,50,Des Moines,IA,41.5,-93.7
NA,2019-09-17,259,2019,20,Minnesota Lake,MN,43.9,-93.7
NA,2019-09-24,266,2019,50,Ames,IA,42,-93.7
244,2023-08-26,237,2023,100,St Michael,MN,45.2,-93.7
238,2023-08-27,238,2023,500,Cologne,MN,44.8,-93.7
1220541283,2008-09-01,244,2008,2000,Independence,MN,45.025,-93.707
1410382371,2014-09-09,251,2014,300,Kiester,MN,43.5432,-93.7082
1410311820,2014-09-08,250,2014,350,minnetrista,MN,44.93,-93.71
1410205539,2014-09-01,243,2014,500,minnetrista,MN,44.9383,-93.7177
1441468610,2015-09-03,245,2015,200,Belle Plaine,MN,44.5931,-93.7493
1219772453,2008-08-23,235,2008,40,Waconia,MN,44.8546,-93.775
NA,2017-08-28,239,2017,3,Bricelyn,MN,43.6,-93.8
NA,2017-09-03,245,2017,750,Minnesota Lake,MN,43.8,-93.8
NA,2018-08-21,232,2018,20,Belle Plaine,MN,44.6,-93.8
NA,2018-08-30,241,2018,200,Minnesota Lake,MN,43.9,-93.8
NA,2018-09-14,256,2018,150,West Des Moines,IA,41.6,-93.8
NA,2018-09-14,256,2018,500,Grimes,IA,41.7,-93.8
NA,2018-09-17,259,2018,100,Minnesota Lake,MN,43.8,-93.8
NA,2019-09-03,245,2019,50,Minnesota Lake,MN,43.8,-93.8
NA,2019-09-03,245,2019,80,Bricelyn,MN,43.6,-93.8
394,2020-08-29,241,2020,400,Bricelyn,MN,43.6,-93.8
374,2020-09-01,244,2020,200,Cologne,MN,44.8,-93.8
300,2022-09-01,243,2022,25,Minnesota Lake,MN,43.9,-93.8
289,2022-09-04,246,2022,300,Urbandale,IA,41.6,-93.8
1409884542,2014-09-03,245,2014,450,Minnesota Lake,MN,43.8045,-93.8276
1440775578,2015-08-27,238,2015,350,Minnesota Lake,MN,43.8045,-93.8276
1413292363,2014-09-08,250,2014,30,Bricelyn,MN,43.5867,-93.8279
1283618061,2010-09-03,245,2010,1000,Buffalo,MN,45.1944,-93.8281
1220579146,2008-09-04,247,2008,20,Woodward,IA,41.8201,-93.873
1441219057,2015-09-01,243,2015,200,Mayer,MN,44.9112,-93.8874
NA,2016-09-08,251,2016,100,Mayer,MN,44.9,-93.9
NA,2016-09-14,257,2016,100,Norwood Young America,MN,44.8,-93.9
NA,2016-09-18,261,2016,50,Henderson,MN,44.5,-93.9
NA,2016-09-22,265,2016,30,Boone,IA,42.1,-93.9
NA,2018-08-22,233,2018,1000,Mayer,MN,44.9,-93.9
NA,2018-08-28,239,2018,50,Henderson,MN,44.5,-93.9
NA,2018-09-14,256,2018,40,Easton,MN,43.8,-93.9
NA,2019-08-18,229,2019,12,Young America,MN,44.8,-93.9
NA,2019-09-18,260,2019,28,Easton,MN,43.8,-93.9
411,2020-08-27,239,2020,18,Young America,MN,44.8,-93.9
381,2020-08-31,243,2020,325,Blue Earth,MN,43.6,-93.9
1410875984,2014-09-03,245,2014,100,Henderson,MN,44.5283,-93.9077
1220387761,2008-08-21,233,2008,40,Buffalo Center,IA,43.3425,-93.9113
1252502198,2009-09-08,250,2009,8,Buffalo Center,IA,43.3425,-93.9113
1251408501,2009-08-24,235,2009,300,Mapleton,MN,43.935,-93.9481
1316108485,2011-09-12,254,2011,200,Henderson,MN,44.5462,-93.9533
1440520946,2015-08-24,235,2015,200,Henderson,MN,44.5462,-93.9533
1440623510,2015-08-25,236,2015,2000,St. Peter,MN,44.3236,-93.958
1284043892,2010-09-04,246,2010,400,Ogden,IA,42.0298,-93.984
1409326156,2014-08-28,239,2014,6,Mankato,MN,44.1168,-93.9981
1440819610,2015-08-26,237,2015,1000,Mankato,MN,44.1168,-93.9981
NA,2018-08-22,233,2018,10,Good Thunder,MN,44,-94
NA,2018-08-30,241,2018,30,Mankato,MN,44.2,-94
NA,2019-08-26,237,2019,10,Mankato,MN,44.2,-94
392,2021-08-17,228,2021,200,Winsted,MN,45,-94
210,2021-09-14,256,2021,30,Winterset,IA,41.3,-94
269,2023-08-17,228,2023,50,Winsted,MN,45,-94
222,2023-08-31,242,2023,50,Mankato,MN,44.2,-94
1314977530,2011-09-01,243,2011,250,Lester Prairie,MN,44.8553,-94.0707
1220403809,2008-08-28,240,2008,200,LuVerne,IA,42.9954,-94.089
1251120971,2009-08-22,233,2009,12,LuVerne,IA,42.9954,-94.089
NA,2016-09-27,270,2016,1000,Winston,MO,39.9,-94.1
NA,2018-09-17,259,2018,300,Perry,IA,41.8,-94.1
334,2022-08-21,232,2022,150,Winsted,MN,45,-94.1
266,2023-08-18,229,2023,580,Winsted,MN,45,-94.1
1285770446,2010-09-28,270,2010,100,Winslow,AR,35.8253,-94.1007
1314998894,2011-08-31,242,2011,1000,Gaylord,MN,44.5292,-94.1513
1440829491,2015-08-28,239,2015,300,Gaylord,MN,44.5292,-94.1513
1283398610,2010-09-01,243,2010,300,St. Cloud,MN,45.5608,-94.1625
1316271524,2011-09-14,256,2011,500,Hatfield,MO,40.5215,-94.1747
1442209486,2015-09-13,255,2015,50,Afton,IA,41.0706,-94.1849
1220907757,2008-09-07,250,2008,3000,Redfield,IA,41.5779,-94.1852
1316616238,2011-08-28,239,2011,60,Silver Lake,MN,44.9211,-94.1943
